amount_usd,amount_src,fee,exchange_rate_src_to_dest,new_device,location_mismatch,ip_risk_score,account_age_days,device_trust_score,chargeback_history(count),risk_score(internal),txn_velocity_1h,txn_velocity_24h,corridor_risk,transaction_year,home_country_CA,home_country_UK,home_country_US,source_currency_CAD,source_currency_GBP,source_currency_USD,dest_currency_CAD,dest_currency_CNY,dest_currency_EUR,dest_currency_GBP,dest_currency_INR,dest_currency_MXN,dest_currency_NGN,dest_currency_PHP,dest_currency_USD,channel_ATM,channel_mobile,channel_web,ip_country_CA,ip_country_UK,ip_country_UNKNOWN_MISMATCH,ip_country_US,kyc_tier_enhanced,kyc_tier_low,kyc_tier_standard,is_fraud
248.0463145292574,248.0463145292574,3.858903550893201,1111.111111,0,1,1.0,65,0.3442792945617544,0,0.5211655711714399,3,5,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
3483.7163193743886,2975.0974695223454,46.34707517439583,1303.4978015794304,0,0,1.0,24,0.4715259482365975,1,0.5236816376561824,3,4,0.22922223743404374,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2278.144677405488,2278.144677405488,35.36878883831977,58.823529,0,1,1.0,47,0.10944600928641099,1,0.6873633485040674,5,7,0.041261802969893825,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
2041.062457555925,2041.062457555925,31.785769339679813,1111.111111,1,0,1.0,9,0.1474075839210535,1,0.7359330225201799,5,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3082.421587068787,2772.991403458054,42.06636634113646,1238.2753151210816,1,1,0.9777694365132561,5,0.028613613823862877,0,0.6420360330625108,4,7,0.10071404958332535,2025,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
540.8911849509783,730.936686944514,11.604456961498267,61.666667,0,1,1.0,56,0.11821379987957391,0,0.46196482600372346,4,6,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1287.6992808309003,1287.6992808309003,20.375940779485187,1111.111111,1,0,0.9891574495065669,15,0.1807859941110152,2,0.6615043083319913,3,4,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1239.074519069626,1239.074519069626,18.873944403844295,58.823529,0,0,0.7444409102648142,22,0.35062104957569856,1,0.5063433374910697,4,6,0.08270520703404072,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
633.9244826699572,633.9244826699572,10.370338135778569,4.612880426698464,1,1,1.0,20,0.4839658274493008,0,0.5215389919707206,3,6,0.04519585728570901,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
177.58361364204237,142.06698919124202,3.7215889902465227,1.4481706922548736,0,0,0.692414218107725,6,0.6832213779908842,0,0.4150433974978386,2,3,0.0,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
278.02056517865446,278.02056517865446,5.176471050168307,17.241379,0,1,0.9730980700112205,18,0.15641669938692176,0,0.5022194758224503,4,6,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
720.729987143392,720.729987143392,11.602381666280873,22.125433636391662,1,1,0.9932952666512349,67,0.2698352109542222,1,0.3935124010184922,4,7,0.011745555812750566,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
197.1058147006611,197.1058147006611,3.886730025270187,9.259711466688028,0,0,1.0,8,0.2567145231335032,0,0.6798667653572796,6,8,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
320.6601459106684,433.3241078792277,7.297820034934132,1.2736665967420375,1,1,1.0,26,0.22243820533993164,1,0.5823020134745939,3,4,0.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
230.07088351668045,230.07088351668045,3.9114172260687106,1111.111111,0,1,1.0,38,0.2303246194308986,0,0.795812092339355,4,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
195.9193180923446,264.5606698785619,4.0216638919118,0.6854331035712381,0,0,0.9980076515030138,74,0.36240840983289624,0,0.6763819830041887,2,4,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
249.90101997966983,337.7014742143715,5.467105047535898,36.62635475524721,0,1,1.0,18,0.08768515313138328,0,0.6786453051745374,3,6,0.0,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
325.6024241123162,440.00513724484597,6.841279063526794,4.238447423539894,1,1,0.9379319967639308,10,0.15463548170366748,1,0.4236620828935376,6,8,0.0,2023,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
85.30736824180309,108.470418935053,2.740211438962038,5.5299174629316,0,1,0.4511935169009858,615,0.5395894083375428,0,0.35578896497339707,6,6,0.0,2024,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
104.70494130329448,104.70494130329448,2.469231111138607,2.1425017854239803,0,0,0.4859721915743419,1017,0.9353660536403209,0,0.10885685824513291,0,0,0.0,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
6603.644865265925,6241.5410776706985,94.72378624001824,1182.5128796561364,0,1,1.0,27,0.4383832968643562,0,0.8377147681652177,3,6,0.18573840826088656,2024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
1600.6566206291102,1280.5242409770976,20.86069275594803,16.905656074616623,0,1,1.0,43,0.22276308868841438,1,0.6370962458308176,4,5,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1286.9248861881078,1286.9248861881078,20.575675020416618,3.6920528455309447,0,1,0.963653831417491,49,0.13547100370586523,1,0.7658184913015244,3,6,0.0,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1590.389716717179,1272.3123045722873,20.667680691421744,1388.888889,1,1,1.0,18,0.35406404366874167,0,0.5971568160118719,4,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
365.01061196939,365.01061196939,6.866686077982854,58.823529,0,0,0.978991264907716,9,0.3495835759747856,0,0.5710390372627403,3,6,0.1,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
6460.544387480109,6460.544387480109,98.1071290850444,1111.111111,1,0,0.9964024085444451,27,0.4625070853822235,0,0.8371143658577781,3,6,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1481.4591903087712,1481.4591903087712,22.787587176760507,39.38681959895349,0,0,0.7396280533909741,73,0.35285090315968176,0,0.6516525032261904,3,5,0.13298597103377063,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
382.14644635367284,382.14644635367284,6.424345732046468,14.708555845568192,1,0,1.0,18,0.1527953796826509,0,0.43526875445774127,4,6,0.1681205954522949,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
296.48450601782315,296.48450601782315,5.574608517116808,1111.111111,0,0,0.8986963885552268,71,0.20056633498790133,1,0.6843175283513797,5,8,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
466.1632428929675,372.93264423146513,7.70235710052997,8.928571,0,1,0.9562684353882769,3,0.17475818133381996,0,0.5633882535866843,4,6,0.0,2025,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
960.6163823341346,1298.1288029767327,20.037912431752602,56.2921354298397,0,1,0.9904395230469043,18,0.19541751364947912,0,0.41134069587371425,4,7,0.10681313523710934,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
774.1600831343789,1046.1630820543423,17.40338670098622,58.25224845755411,0,1,1.0,24,0.30659447067558665,1,0.6541334660285862,3,5,0.09740946879263114,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
132.1384224983309,118.66501801031458,3.03917408784797,65.98170493975587,0,0,0.6875026849238992,2,0.5086066890371455,0,0.5671321459443248,2,3,0.051324405751386165,2023,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
609.9957599841659,609.9957599841659,9.979803065933599,83.333333,1,0,0.9890873284715199,2,0.2550118370793991,0,0.8616966373960806,4,7,0.0,2025,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
1362.497452816647,1362.497452816647,21.021693334013356,35.63816622946969,0,1,0.9494780799510383,11,0.3586326018375367,0,0.5929812420578644,5,7,0.05990323805637959,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
657.4173253068508,657.4173253068508,11.030556385739775,58.823529,0,0,1.0,17,0.13343737370005096,0,0.6518856025719579,3,6,0.1,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
484.43957366252073,422.8006079390483,6.983734701802246,67.82239148555936,0,0,0.8304974336801165,16,0.27003276735458204,0,0.6013355701858756,4,7,0.0388077377906558,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
3101.5135080352984,2481.2181388151594,38.36686068130895,1.2017850773340477,1,1,0.926833096730111,21,0.35551348638367114,0,0.8640366041969288,5,7,0.0,2025,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1090.2647498263334,872.2103474733286,13.843930505334267,6.808736500917826,0,0,0.9963690306549625,37,0.3562026014854867,1,0.5399044904794009,5,7,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
45.34516829519983,43.973364549825575,1.329192453875028,6.3511784615420455,0,0,0.27898384907750057,29,0.4945014541374629,0,0.11721073753247294,0,0,0.0,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
247.151224477666,247.151224477666,3.866675724155243,1111.111111,0,1,1.0,66,0.29544467236113586,0,0.46352309659586965,3,5,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
292.7034651497651,234.15907988286204,4.465642322582663,1388.888889,0,0,0.3083932105705529,7,0.8598387612788249,0,0.408179758358193,0,0,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
896.5690599354981,717.2500746205155,11.525893556797227,1.5388716648274567,0,0,0.5086270400148787,6,0.6610608880406483,0,0.5053681896717924,1,2,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
437.21840663813043,590.8346233319531,9.568048270375147,61.666667,0,1,0.9354024658053047,6,0.18268879930303428,1,0.5084694911529749,5,7,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274.09602134933095,370.3994860829044,6.314565115926796,822.222222,0,0,1.0,16,0.5357474822501025,1,0.6599514760928846,3,4,0.0,2024,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
784.7452290438794,627.7972961657538,10.594762863818342,1388.888889,0,0,1.0,8,0.18996246101463843,1,0.7799116331298817,3,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1215.5589521476063,1215.5589521476063,19.715192012288462,1111.111111,1,1,1.0,16,0.3240061638376096,2,0.5336116004590069,4,7,0.19139493282010717,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
165.10334834953102,165.10334834953102,3.580790031587858,1111.111111,0,1,0.9986431601263515,46,0.13878419936824282,0,0.4256699363989842,5,8,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
1626.5855500187158,1301.2669521200553,20.63896319819654,1.091503179207853,1,0,1.0,10,0.35268157624053087,0,0.5676570942252759,4,7,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
392.3946364406129,392.3946364406129,7.179393710550522,17.241379,1,0,0.8601603781533176,79,0.18592402502299527,1,0.37924100541323225,4,7,0.2,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1785.5008473460725,1785.5008473460725,27.995274680633695,41.859394241796934,0,1,0.8402004863950971,30,0.25675684162625767,0,0.5473970201519484,4,6,0.05920332460393929,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050.5955326817348,1050.5955326817348,16.484710451593926,18.95963519612662,1,0,0.9971239658985497,14,0.20011573517877496,0,0.8261818334879372,4,5,0.19173560676335102,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
790.7233427260769,790.7233427260769,13.433792704871832,14.039793024214555,1,1,1.0,17,0.09587836765534766,0,0.41166146627298167,3,4,0.1610545322775487,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140.5527154369912,189.93455689415285,3.498877069880946,5.080949273521262,0,0,0.10403012503972066,824,0.607,0,0.282,0,0,0.0,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4933.911840538922,4933.911840538922,75.64425760175277,1109.1688559697375,1,1,0.9999806472647601,29,0.175845178118081,1,0.6438064726476013,3,6,0.2495601651081847,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2324.4650692187697,2324.4650692187697,35.42371170142786,36.96073277659927,0,0,0.9826494715792179,31,0.11568033894890146,0,0.7308246786616152,5,7,0.15257735885085483,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1136.2297780328663,1136.2297780328663,17.4990471406671,8.74023335448334,0,1,0.8895573010639051,18,0.2945978093726861,1,0.759428139180151,5,7,0.09531497731175834,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
6743.8214240492725,6743.8214240492725,101.92722188762646,46.0126911681047,0,0,0.9916100960075692,41,0.07385671790569233,0,0.6755578311736308,4,7,0.07792130528307699,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
250.20584393461215,338.11565240603454,5.4739670243825564,50.17475477348043,0,0,1.0,14,0.06252618861622065,0,0.5702807902627357,4,7,0.043967024382556855,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
165.86220836803517,224.14109578345096,4.790221986466525,61.666667,0,1,1.0,13,0.40986565845707634,0,0.6281912974289089,4,6,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
138.6146046130936,156.49363277662968,3.772493855557992,59.98914570201375,0,0,0.6099937540953302,287,0.2773735146208287,0,0.42715434396176305,1,2,0.10819950844463934,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
125.71701921098223,100.57561536878579,2.5426987724535715,1388.888889,0,0,0.21746921631330418,4,0.7828734655669646,0,0.407,0,0,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
1007.0265738495201,1007.0265738495201,15.4824156435004,3.3266163203155887,1,1,1.0,34,0.32297681260091127,1,0.412112995156259,6,7,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1774.5231379586085,1774.5231379586085,27.788698500607396,55.81039046514452,0,1,0.7662605014599674,46,0.21227547771691502,0,0.5974060308190683,4,5,0.10724623073808229,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
260.81368186159864,260.81368186159864,5.196792389908026,39.62400425144861,0,0,0.31609485030133744,279,0.5936426377590307,0,0.2080169893119566,0,0,0.14617251572742487,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
997.7410748634214,1348.2991794365805,21.258671436827218,38.67333561586631,1,1,0.8695509814376752,24,0.10598660800283517,0,0.6427806275283354,3,4,0.06358392960340221,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
269.35685219560594,215.48548175648472,4.258538300444559,104.166667,0,0,0.3321342005308957,4,0.892,0,0.407,1,1,0.0,2023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
726.5303868352145,581.2295595877621,10.213749402047316,1388.888889,0,0,0.4754581433121146,2,0.6134194278844269,0,0.5176073603958197,1,2,0.22,2023,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
715.862823413442,967.3818116081468,15.335427192724199,18.806156428534464,0,1,1.0,29,0.12172032498349572,0,0.8301744321932789,3,4,0.01483813627361305,2025,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5879.409211107767,4703.53019783929,71.81760447552489,1388.888889,0,0,0.9446854800851566,91,0.69953037559536,0,0.7006027582851265,3,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1701.814291705094,1701.814291705094,26.35003383926975,17.241379,1,1,1.0,10,0.19186197703853547,0,0.39902140352720283,5,7,0.2,2024,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
437.7038975189874,437.7038975189874,7.243862648137453,54.501523793667204,0,0,0.9197591269501717,247,0.40461600306933615,0,0.6289156535083262,6,7,0.11039389547277569,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1013.031136893492,1368.9619704792642,21.643017643020514,60.2546082946805,1,1,0.8341470159098121,25,0.15949613375878657,1,0.7743306360076458,3,4,0.11653539532864716,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
232.80507034294612,232.80507034294612,4.927599548813636,83.27390412314207,0,0,1.0,14,0.14615760538092287,0,0.5923685541215427,3,4,0.0002424698168044248,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
829.3227250316074,663.4606239960823,11.346067298666952,1.5183412725249736,0,0,0.6930732395897987,19,0.5150175046553791,0,0.38194929933690525,2,3,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
240.21056892049532,324.6078089727147,5.43833808170339,61.666667,0,1,1.0,13,0.2947289485135818,0,0.5714807707999326,4,6,0.12,2025,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
394.01871468404505,394.01871468404505,6.860977339274744,1111.111111,1,1,1.0,36,0.2836521126794148,0,0.7302646771756003,6,8,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
301.5025674521762,301.5025674521762,5.768243322195212,11.864164038472367,0,0,0.9582837710300042,10,0.17635136552221758,0,0.6539527048283327,4,6,0.13378376353968918,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
763.6828776020095,763.6828776020095,12.468940177739102,1111.111111,0,0,1.0,24,0.16523781387299147,0,0.3538223781786537,4,6,0.13467042088274597,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
753.4432382761777,1018.1635260198823,16.508494363408953,46.49642679146686,0,1,1.0,14,0.09948257577932448,1,0.3777118957832773,3,5,0.019630411270946058,2024,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2502.0512463591463,2502.0512463591463,38.36727169903491,17.241379,1,1,0.9477434852676668,65,0.12099252198208438,1,0.6672467711671763,6,7,0.2,2025,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2015.2547946116895,1612.2025044971053,25.529550371678525,1388.888889,1,1,1.0,14,0.2145724588278812,0,0.6216653989896858,5,6,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1916.8104901426148,1916.8104901426148,29.668825457600782,1111.111111,0,1,1.0,17,0.48764286871599044,0,0.5238548043343075,4,7,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
129.24163118380224,129.24163118380224,3.8161463152623836,6.091760580099434,0,0,0.16980605902723273,1018,0.934,0,0.087,0,0,0.0,2023,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1
113.10993863005046,108.6667528934487,2.217063783696226,14.382816000867917,0,0,1.0,7,0.2826704427901947,0,0.5522822932597933,4,5,0.16445451410718595,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
418.8484071334718,566.0093728460025,9.5057117009891,61.666667,0,0,0.99612216968689,17,0.1735375823725815,0,0.36429200700182635,6,9,0.12,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
234.33585303280458,234.33585303280458,4.28923669051207,1.256584583620581,1,1,0.9304122218923808,32,0.2856183204211074,1,0.5792010122822998,3,6,0.0,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
123.07844777990101,123.07844777990101,2.8544494657876687,1111.111111,0,0,0.5339898510103672,297,0.3427102754311322,0,0.16709432807210223,0,0,0.25,2022,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
162.08040233052589,162.08040233052589,3.002430633920641,13.003298772812805,0,1,0.9399397889353067,18,0.2188043840234028,0,0.4481240293108255,5,6,0.14844617075991992,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
337.61666523754747,456.23662744679245,7.039806060488383,1.0,0,0,1.0,20,0.15840491978194293,0,0.4876286631618275,3,5,0.0,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
770.8517529439557,770.8517529439557,12.178558439828446,1.6109318653728106,1,0,0.9068336166209985,8,0.09730948333985737,0,0.4283365785965927,3,5,0.009864523716323431,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
406.13755722475605,406.13755722475605,6.579293288750428,52.33117196169482,1,0,0.9864164055410182,51,0.11877319560539937,0,0.5952566873658725,3,4,0.11561332696434692,2024,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
502.99821271235095,402.39476492365,7.062434422114601,1388.888889,0,1,1.0,54,0.14820966332524604,0,0.8131311557707981,3,5,0.22,2025,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
75.22495315131764,60.183702044662866,1.9628821142474377,1.2785995914487405,0,0,0.3569620099062111,4,0.892,0,0.407,0,0,0.0,2023,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
2040.63473280441,1642.5122505943027,25.095152743903675,9.154003614886758,0,0,0.2489356427686742,4,0.8767864046719868,0,0.41036271982294764,0,0,0.005423741649915593,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
432.42416048949366,345.9372546497057,5.639676135514318,1388.888889,0,1,0.9979720980474551,88,0.21976532084437939,0,0.7915246647281289,5,8,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1
595.1414748817226,476.1151630064586,7.979324043222911,1388.888889,0,1,1.0,5,0.10972917548749994,0,0.4911685473926083,4,6,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2171.2142586391706,2099.033375229105,33.18629275127917,14.755759758936271,1,1,1.0,93,0.17899457287879098,1,0.6746325940538661,6,7,0.16891300942759563,2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
959.231219051748,767.3798172633906,12.881042639061288,58.31419837858719,0,0,1.0,17,0.20889850485397254,1,0.6664735384863105,4,7,0.0,2024,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012.36791902956,2012.36791902956,30.883952066901898,1111.111111,1,0,1.0,19,0.18631020658678804,0,0.5752168597981004,5,7,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2001.668961023007,2001.668961023007,30.59533294210627,1111.111111,0,1,1.0,24,0.20750546420277358,0,0.48583303492299734,4,7,0.25,2024,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
267.8242676185519,214.25941409484153,4.255055153678527,104.166667,0,0,0.40632522664737336,4,0.892,0,0.407,3,3,0.0,2023,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
1275.3290054755885,1275.3290054755885,20.74694999836058,16.99596640322306,0,1,0.8434981107577257,8,0.5447758903570777,0,0.7158881104298424,6,7,0.1969111118397408,2025,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
219.50395159600288,175.59982806286973,3.074171890451006,1388.888889,0,0,0.750425606800436,16,0.43115487583915774,0,0.6566730546086588,4,5,0.22,2024,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1299.1450789989822,1299.1450789989822,20.056896852093306,1111.111111,0,0,1.0,16,0.3803985205246896,0,0.5717487302490153,4,7,0.25,2025,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
